Ha_FWQM_1_4 Ha_FWHM Ha_FWQM_3_4 Hb_FWQM_1_4 Hb_FWHM Hb_FWQM_3_4 EW_b_Ha EW_b_Hb EW_n_Ha EW_n_Hb EW_n_OIII EW_FeII integrated_flux_b_Ha integrated_flux_b_Hb integrated_flux_n_Ha integrated_flux_n_Hb integrated_flux_n_OIII integrated_flux_FeII L5100 sigma_line_Ha sigma_line_Hb v_peak A.I._Ha K.I._Ha A.I._Hb K.I._Hb
8349.720510152465 5363.508724718156 3346.1135315616248 9215.744293621377 5818.259075403119 3578.649422280907 491.66229866445775 87.11484362162585 15.904366673526088 3.506180744762533 78.70473523198893 32.14116714398686 48.471872950474435 11.019917474046647 1.5671557578562474 0.4410413985702471 9.562236339940402 16.109873165735195 1.147867255520856e+55 4160.528610138238 3335.985282433942 13.776845129509327 -0.022236866777299504 0.4007455731593733 -0.17435329641422362 0.38831908831908973
8264.100481729518 5289.569023027917 3295.5240621586036 9331.244706177848 5939.01956257015 3686.288004353896 485.6775026240835 90.36577071405608 15.016703412248084 3.499050042112294 76.07004283396289 32.14116714398686 48.19846224641129 11.446687915290658 1.489531776181586 0.4408154387820363 9.256042674410123 16.139717524196232 1.1495139857833187e+55 4048.0894422127612 3525.773966916386 14.566737572200765 -0.020202733242646962 0.39877589453860485 -0.1536562106479884 0.39504783342712585
8357.429953091661 5371.243971249074 3351.9208121920356 9265.550025453467 5826.085436803979 3591.7462269256102 494.1050586812403 90.49436958714739 16.17659537239454 3.369003190129407 77.30848163716033 32.14116714398686 48.615225680556726 11.428633432365306 1.5907795609700106 0.42318280875464087 9.375808199418074 16.086020216007565 1.1486296914727701e+55 4189.935534543366 3509.9725329911416 16.367206180735806 -0.021960672648840728 0.40107076350093257 -0.1664323943115328 0.38764522527628636
8269.822726246712 5308.949945877985 3311.041703145542 9233.971665985355 5789.282776086928 3570.714093187373 487.96596757999276 90.32815582038107 15.220481704054057 3.4854251377461756 76.52727525456729 32.14116714398686 48.28993181101349 11.424635123197941 1.5054883573364746 0.43854931503160544 9.299077384841349 16.11874921618836 1.1497715251639783e+55 4080.127060475756 3497.6455474934205 18.698579831639996 -0.021776230842168436 0.4003763820277524 -0.1536805151067384 0.3866932044355957
8336.032896145889 5349.846082707356 3334.413158458331 9226.169412452471 5805.082689508371 3602.249412033233 488.78683366057413 89.49232170969798 15.542134934920215 3.3474479752780693 78.44385798526943 32.14116714398686 48.31420244496844 11.328743897757928 1.5354967305122664 0.4211341169325586 9.533191547991976 16.116220780270737 1.1514011699388094e+55 4114.512094320308 3606.6986673767947 16.283724248845626 -0.022349730101740118 0.3999999999999971 -0.1633587932769286 0.3904382470119519
8330.109273848919 5340.063044538791 3328.5420288546484 9291.710549104415 5886.412842919409 3646.8454232003173 482.4609030323522 90.54137320739687 15.57524531720786 3.417934455956566 76.15650753386772 32.14116714398686 47.91578625283265 11.455939749904013 1.5461096026537613 0.43012811021157765 9.25875458143357 16.1253794098196 1.1474107581379847e+55 4033.3017508251596 3521.209094128845 19.42991679981844 -0.02438293999808055 0.39957963568426264 -0.15476351623392617 0.39248375247244655
8277.709779333123 5303.181400343623 3305.247688622087 9444.134062121799 5852.3699817819615 3562.8829364190615 486.41119815607755 93.83735435148391 14.922072910080855 3.2666699540338464 71.07912372128501 32.14116714398686 48.22635266871917 11.867505384996388 1.4787614542649918 0.4116184107727491 8.645847952326521 16.135163790771955 1.1426108766586148e+55 4052.9350807173505 3473.948624011423 14.877115730510148 -0.020751811724824758 0.3992949471210342 -0.1251876303470348 0.37725882680011363
8234.95815856522 5264.303514547026 3278.0308285335277 9412.681479957424 5870.782646913482 3602.287026639192 490.62251875196705 91.17597110387173 14.802573821681904 3.4389646098985187 76.31724133269731 32.14116714398686 48.497057658628215 11.527633845816698 1.4624897314642313 0.43261849592628454 9.270161975899207 16.11253637651457 1.1507260052822829e+55 4070.198420264301 3515.902543798996 13.153468292055605 -0.017378141139643026 0.3980628395936696 -0.15000767494747055 0.3827057182705694
8190.190637722876 5237.053015855117 3262.458360917116 9525.554528361621 5925.903134099321 3612.77922575126 489.0652778195247 93.21830721733056 14.110947834646732 3.5230506106224584 72.91880708226427 32.14116714398686 48.452640249445885 11.781709608529688 1.3973250942026938 0.4434068821816332 8.859017668901702 16.12329969540236 1.1442466167548693e+55 4050.2036889906785 3498.0310641339443 13.991158948897453 -0.017365422176739462 0.39833729216151426 -0.13544236724000985 0.37927232635060587
8268.026588293245 5281.809926403783 3285.811037088746 9617.471929582518 5970.551779380482 3631.166715427942 486.7572407523791 93.72485507813248 14.874037690620847 3.5352666677264226 72.6163529897324 32.14116714398686 48.233768404441854 11.84232599341624 1.473191464696619 0.4448409826908031 8.818610657450371 16.122698748501804 1.1456639446625858e+55 4046.835118227251 3513.482722220888 13.287309426479945 -0.016316926167305186 0.3974117647058789 -0.13615702465129093 0.3775593775593756
8244.667083648741 5274.018986260415 3283.859848324535 9157.980655305937 5826.1350556546695 3625.909198674716 489.2933714244243 89.50169954287112 14.058035691526696 3.5441877663131587 78.1888676864378 32.14116714398686 48.407774044731525 11.319660484075357 1.390141026908451 0.445590292257337 9.496830548118014 16.10624268042097 1.149895233623454e+55 4069.4224539820043 3568.563434356488 13.814111952006533 -0.018953769890453172 0.3983010854176586 -0.15927160104569404 0.395928899082566
8310.774036789553 5330.412186517626 3320.8078840823646 9278.715306984614 5826.109017034265 3597.011876222122 483.83091878604756 90.64680874090922 15.323632291448668 3.3998007007183944 75.22004615007184 32.14116714398686 48.007971856493356 11.477595860599735 1.5197464125696099 0.4282323469317843 9.15236646437624 16.13481640088722 1.1447691880180672e+55 4058.701930717168 3510.397063158116 15.15390621937407 -0.019393643494003836 0.3995786516853959 -0.14757320217130082 0.3876627051499735
8299.075343656219 5310.941323999405 3309.124978799651 9207.796159089019 5776.2051753623 3578.62166091772 492.8069161192525 90.35611891228133 15.710870070875222 3.3048485824591607 77.76294232247322 32.14116714398686 48.59055818300365 11.42194240923025 1.5482856737959927 0.41534971950488836 9.44128996118452 16.09238383278659 1.1476477579308199e+55 4151.353726698703 3553.9516780216068 16.102377439670025 -0.022376873415860875 0.3987341772151922 -0.15995908935882294 0.38865126889079327
8337.936117424506 5343.982854541562 3330.505514006185 9354.773856215903 5860.18951643953 3615.358854900189 488.37187067350413 89.82103371790369 15.88133926867368 3.4108634130667936 77.80778987042336 32.14116714398686 48.28423659160929 11.361364073896853 1.5693637637268507 0.42899591426230876 9.453976015359515 16.109615973901636 1.1500969020447643e+55 4092.4155674098333 3555.055540489058 17.800128856959454 -0.02460133741147287 0.3994400373308377 -0.16509706997145723 0.3864720740948661
8357.44445689856 5373.198694123255 3351.9266292449 9362.7114568747 5857.602148145772 3607.5057604447547 492.51315203453044 90.84093931092939 16.43737490463933 3.526633223225318 76.13194893635477 32.14116714398686 48.52115895579137 11.487508629470486 1.6185095216562837 0.4436228162129033 9.24429937600291 16.107393574331795 1.1481830114483854e+55 4173.71832341812 3520.2938851632866 15.846963167660075 -0.02337569552242748 0.4010707635009275 -0.14994211318886844 0.3853056646102122
8293.209319303198 5312.8676169404025 3309.1130781456213 9462.440266333106 5912.7123972758145 3620.6174049037704 491.5570595393758 92.14992903669201 15.628925072324222 3.432112894339037 73.96947135766708 32.14116714398686 48.505505509148485 11.644858007825768 1.5414419575945304 0.4317404278035928 8.982897762971172 16.108100577470882 1.1431343099978083e+55 4113.509292200296 3495.929799512328 17.180467484119692 -0.024278904297136084 0.3990147783251244 -0.13834482763563583 0.38263041065482317
8215.425899235079 5250.6356860135875 3270.218076394606 9394.213192171404 5894.356796094187 3618.006086867581 486.507421614112 91.8787026325625 14.94636868773282 3.5295901305198365 73.31714056387592 32.14116714398686 48.26055955780862 11.619476593826827 1.4819339322871705 0.44434867226516495 8.912058507793416 16.12877543861834 1.1440132378637902e+55 4043.416462737524 3482.4584324303964 16.002216380043677 -0.017740981476194358 0.3980582524271918 -0.1437672133238212 0.3851313583007269
8497.410798392 5487.911140628176 3427.755912721327 9202.441834757192 5828.6507484054255 3623.2153300898067 492.6276141492088 88.87812157095475 17.252791361905313 3.4565676115135435 78.16916335579555 32.14116714398686 48.394255165458496 11.259069855911296 1.6939219076938796 0.4352026319084882 9.503083157204179 16.114685342041412 1.1518184462817566e+55 4238.684694705773 3585.1262907138453 19.46509162265097 -0.03084136827240008 0.4033882783882798 -0.16533035856653683 0.3937232524964289
8314.65933201263 5324.572436059505 3316.9148715679203 9247.20249830264 5836.60736903086 3607.5117071742534 490.1929312918836 90.1474306933455 15.21730544011769 3.1822783650562942 76.31075568159419 32.14116714398686 48.38501672722161 11.400292555051797 1.5012798197903823 0.40032743591558173 9.27129424821967 16.108506214273056 1.1475814094310292e+55 4125.7882817697355 3498.7408433107885 15.35280167493869 -0.02066041588210823 0.3989237248479108 -0.15374177495799576 0.3901192504258911
8246.64654179594 5270.149913122252 3279.9825594404265 9200.027720143804 5818.28237095849 3612.7962736637674 489.8800619757796 89.48799083072922 14.491338063536585 3.3939581398568985 77.19206993177464 32.14116714398686 48.453768907258215 11.33408077514031 1.4326308410097075 0.4273889482835124 9.389477609593126 16.126137233389723 1.1491490861976394e+55 4081.4719614037967 3560.223909553339 12.57657013914259 -0.01581359641418495 0.3977353149327675 -0.14645227142275494 0.3926940639269396
8322.323804079326 5338.115128189209 3328.540446185074 9302.208200700954 5828.648660896493 3602.2098931306286 488.64013840385644 90.2631015856666 15.994384854340764 3.436799484201546 76.90134833151473 32.14116714398686 48.31043077782542 11.424860016963677 1.5805158555614047 0.4324953912308916 9.346330767255102 16.121126564168677 1.1473953838240009e+55 4096.427590153106 3560.425403536218 19.572454175377786 -0.024863071588509107 0.39995324918186126 -0.15999863715228965 0.387242449901217
8283.528124587981 5299.279147810603 3301.3497481037293 9215.690579604854 5847.106245236488 3633.765174408252 487.9854096251478 90.13854379112547 15.434793196184636 3.6097687586803513 77.44322218316277 32.14116714398686 48.282322675826094 11.403957765504305 1.5263987329322894 0.45401896321172097 9.407588964483839 16.115038141506194 1.1475430381910423e+55 4078.026966886179 3557.534517838263 15.524106828711881 -0.02198964822066578 0.3985439173320772 -0.16076738237762608 0.39430199430198953
8326.33328565394 5340.136651663618 3330.533314261626 9331.221948311359 5933.753968256539 3688.9045687612443 490.3258720690882 90.31061389803017 16.064367298942468 3.6695743604135527 76.5704552524082 32.14116714398686 48.34626872386211 11.432563644621318 1.5831284615902572 0.4618931243299664 9.306307983325743 16.11572656842404 1.1466884147572817e+55 4139.507875968802 3560.703137302887 15.297862458259427 -0.02055904935104195 0.400000000000006 -0.148090381519985 0.395329206527856
8219.338753932947 5256.48599127257 3274.117662217507 9373.233952689008 5939.00705909878 3667.901353475262 489.6184240705045 90.65532916599474 14.62454665932084 3.5003744843893703 75.99960679688724 32.14116714398686 48.39523930285693 11.456948030192956 1.4448069521262992 0.4400970997257921 9.224924187424577 16.109123855676216 1.1460922225099638e+55 4092.4566549680767 3500.353854849655 15.197862668190249 -0.016739070229610926 0.39834319526626694 -0.15673382231712232 0.3913165266106485
8324.385683710505 5332.353624456691 3322.7508174287423 9194.690669283416 5755.214719323059 3562.8769954933473 489.80564146213123 89.40949675861445 15.379116916236557 3.415412244421476 78.15543737652746 32.14116714398686 48.3363469683602 11.312102040515102 1.5169056060469472 0.42956246436028633 9.49619418801798 16.1043464158794 1.1497412782731887e+55 4126.90561811318 3567.219745500193 15.376979566170727 -0.02283738549698137 0.39915868193503284 -0.1636883222367008 0.3874928612221621
8406.112186223036 5408.236953876427 3375.2845737322577 9331.241148548383 5862.876050846554 3628.5242732959414 496.01396559796297 90.43686847141906 15.957810636990917 3.30357997707063 77.41844740830557 32.14116714398686 48.70901723836635 11.439578526618796 1.5662208870440653 0.41547355216653614 9.400756259986542 16.09567912374397 1.1460129723148635e+55 4229.44581149944 3560.225389237999 14.681030861143979 -0.025239656171859415 0.4015274242073627 -0.15617755530027685 0.3888576252110271
8312.711434258385 5320.680031054582 3314.96847273018 9257.701939233048 5833.980064939202 3618.012839552754 490.7365911473818 89.79445832091238 15.448125550521528 3.4348334091702193 77.9127211697422 32.14116714398686 48.39491127893948 11.352343598006216 1.5226789307907689 0.4317207429694948 9.4551582819238 16.100437141816222 1.1495333340986035e+55 4127.959123512341 3557.6509112495796 15.442710402994678 -0.02074311941639171 0.39878305640064887 -0.1579230187381611 0.3908111174134958
8308.787012617704 5312.87692143735 3309.1188734401185 9331.179689891247 5944.229267842936 3683.636776847915 484.45031807257953 90.2566433461075 15.692263855052522 3.6027659988990064 75.79898089083234 32.14116714398686 48.06778431543208 11.419512141399194 1.5562602236168885 0.4534738646645939 9.215096760396712 16.12683591002657 1.1464139250822374e+55 4039.5069001434113 3499.216221246985 16.65546698614345 -0.017292622884969768 0.39826738468742773 -0.1505091301578916 0.3947664603263949
8246.571113138365 5281.774138280403 3291.624987834473 9192.066907287142 5820.854708213548 3618.0143382581577 491.83268967555694 89.63824418553673 14.544251713032594 3.355667483728037 78.47164739080384 32.14116714398686 48.58909396651661 11.339859054303911 1.4361495212248598 0.42195352621230114 9.530996964970788 16.107991907261322 1.149317542352601e+55 4086.1558149725192 3580.4798777300825 15.318532451926227 -0.020065227541700703 0.39915074309979387 -0.16225338489909497 0.3936018280491328
8277.65567264673 5303.146736459441 3305.226084095591 9202.5225245467 5836.578479905076 3617.996016783187 490.1613354618688 90.13370447565515 15.188445001622435 3.4113531350949695 76.44255383130977 32.14116714398686 48.41668148709453 11.40701258265431 1.499522404750955 0.4293927408867988 9.293139172502404 16.11721679833694 1.14852723927009e+55 4096.3018641434965 3508.2953950368865 16.836591479295016 -0.02369720861749306 0.39929494712103253 -0.15205966186524855 0.39315263908700976
8338.00513030242 5361.535730077803 3346.096319206753 9213.071333310312 5763.092498323263 3549.7499124069022 490.99326143264165 90.26212358338577 15.581656248916891 3.3146223347768546 76.63923093806424 32.14116714398686 48.434062296523365 11.4154970584657 1.5362581606159458 0.4170535858509741 9.309534635658768 16.113959742592378 1.1508721068703809e+55 4139.650894457623 3491.2395410831027 15.318901899097991 -0.01795277664909708 0.40130657956136206 -0.1456566365367793 0.38529495582787976
8335.987578565591 5353.707775078789 3338.28580742554 9562.187344778084 5896.944749141042 3578.6000414421637 490.50915828177324 93.84309726147839 16.117122516381933 3.506435337942945 71.88083329145022 32.14116714398686 48.40489546792173 11.851978464773458 1.5896754056954205 0.4411699721665259 8.726232640723202 16.111957343369593 1.144005348205597e+55 4128.964657371539 3501.2853552624956 17.913412015722628 -0.022824423805145107 0.4004667444574063 -0.13119735414354378 0.3742449203734164
8244.614879639568 5256.476971398271 3272.166641706848 9312.830190529961 5857.6047801162285 3612.7584838368202 489.50319040785223 90.4867733635047 14.698483328709923 3.454476275354057 76.17208614330634 32.14116714398686 48.41992914166278 11.439829498339577 1.4532192754766315 0.4344975995804868 9.252056413649367 16.112897940489887 1.1475606010927576e+55 4050.830726065434 3501.431757189337 15.712265865555786 -0.016390340943189002 0.3968853232656876 -0.14626429123116616 0.38793346489991465
8328.27169706226 5340.132167352427 3330.530517489016 9165.804295686241 5818.224668931752 3623.2626548401886 492.4197552634143 90.15307909288428 15.58297243933255 3.3756849950597494 77.50554293674296 32.14116714398686 48.53545052671017 11.408737477419521 1.5351450606944839 0.4246021023253497 9.413488444540963 16.10668754854765 1.1468307087507351e+55 4151.657017541905 3591.9005541512142 15.5495964771841 -0.019290424214821952 0.3999065638869391 -0.15481398725605855 0.39530220567172997
8269.874708040865 5299.256340791175 3301.3355397659666 9367.932328313847 5925.847327635769 3660.004951140517 487.34144342393034 90.72807681359585 14.99403879505241 3.4565206975513045 75.51513997074262 32.14116714398686 48.29298458952142 11.481821913142253 1.4851073313718304 0.43523600063964923 9.18055395500355 16.133259624008723 1.1465122812677987e+55 4068.584103148446 3495.629181837427 16.814285771468008 -0.02222934086334404 0.3992001881910075 -0.14266488426179608 0.3906950672645698
8347.76503735299 5361.556849905517 3344.1640874410937 9320.755790333209 5844.507715290623 3607.5263256105973 491.1290647453782 90.64597912790944 15.761035520064942 3.5338850019766395 76.13983639782845 32.14116714398686 48.4627346293431 11.467557462326145 1.554437063570657 0.44465846067276366 9.25234457887748 16.11127325344283 1.1458743327581742e+55 4125.544900822692 3526.534081510756 14.13803845595239 -0.018523124952747175 0.4006059193661135 -0.15315238164045678 0.3870422535211204
8295.149532837619 5318.700474385128 3314.947186668679 9396.79594016209 5902.206558671246 3625.86621776028 490.29681750054596 91.15205487803946 15.543760762334573 3.4531707313359234 74.97774516948793 32.14116714398686 48.395270915235905 11.523010208779766 1.5334856439875586 0.43446623220410197 9.107931303524369 16.110500084548182 1.1486426326683697e+55 4121.857522741174 3490.782130884221 17.367637301508754 -0.02183268372109724 0.39962476547842246 -0.1502836837294833 0.38586197261805555
8295.17753009993 5305.100638973367 3305.231384530871 9339.06565271883 5881.222114728776 3618.001818792921 481.5416661097671 92.22168460151414 15.31959429855119 3.35753458023989 74.02705399578117 32.14116714398686 47.8336611309115 11.663109900400643 1.5210304614056835 0.42267092827263497 8.998882909608893 16.130696578890085 1.1457289035291077e+55 4035.6650370069715 3472.425266816959 16.355855443793992 -0.022959324264142426 0.39845215759849484 -0.14209651306530344 0.3874051166713484
8269.880159260552 5291.478248221248 3295.5015266495793 9228.784708302963 5810.327328442202 3596.9943244310116 488.76645643574506 90.33192305603829 15.270980606900533 3.2679825361763624 77.00692234453787 32.14116714398686 48.35348326550099 11.426779719366051 1.5100052468206657 0.41111610372781837 9.357992691950404 16.114121655135882 1.1479555120570131e+55 4080.830642051818 3525.293161489943 16.61668387936625 -0.019171472543528984 0.3984944718889669 -0.15440288366757737 0.3897581792318618
8349.658864630572 5355.687524307521 3338.307225467383 9236.680644617347 5789.335082825798 3578.623001311368 490.8002006796081 89.68903335078909 15.265014476535962 3.624634783967638 77.73053460817076 32.14116714398686 48.43095792242533 11.337916461340368 1.5055421439278212 0.4556281354660777 9.436026214276858 16.10161705677835 1.1477879746060095e+55 4125.0388506332665 3536.6213484391974 15.99009445064463 -0.023195780380668815 0.3998136067101569 -0.15453012484152912 0.3874360432063657
8266.061657149847 5287.633698313356 3293.5849342326383 9310.257973402811 5870.766167097721 3620.655878545578 488.6257377850527 90.89097548830753 14.95333774320433 3.4156141467059737 75.57919365898128 32.14116714398686 48.31019969688177 11.486640282394099 1.4777043152146538 0.42953864512252254 9.178539056777955 16.10646711907626 1.1466513309311293e+55 4077.7972137630873 3484.1796129339755 13.994975801665573 -0.014258853850838298 0.3984466933396033 -0.14879214581141242 0.3888888888888932
